"","x"
"381.85",12847170.9580486
"381.9",12798279.2684958
"381.95",13149896.012602
"382",12904626.1826553
"382.05",13150842.6238465
"382.1",13239629.2342536
"382.15",13123885.276758
"382.2",13183184.4063655
"382.25",13134663.8811762
"382.3",13353052.949854
"382.35",13089694.1268088
"382.4",13263366.1073857
"382.45",13303356.417037
"382.5",13053734.9385878
"382.55",13072509.4678293
"382.6",13045158.5191632
"382.65",12974256.270089
"382.7",12886946.8467971
"382.75",12789222.191523
"382.8",12991391.944558
"382.85",13295535.0729723
"382.9",13065478.8603645
"382.95",13047265.9601909
"383",12921775.7094803
"383.05",12926633.3786635
"383.1",12969338.2066798
"383.15",12875126.6089696
"383.2",13029922.5508206
"383.25",13102439.6134324
"383.3",12869615.5753749
"383.35",12884546.2164901
"383.4",12973499.9143075
"383.45",13118826.1143434
"383.5",12532466.0564178
"383.55",13065618.0074174
"383.6",13036566.246912
"383.65",12808676.7272851
"383.7",12619198.7911626
"383.75",12808832.373781
"383.8",13101512.2351275
"383.85",12991992.0628237
"383.9",12878805.4595488
"383.95",12866183.4653483
"384",13115866.7217805
"384.05",13087483.0550784
"384.1",12982353.9571488
"384.15",13116363.1791379
"384.2",12973211.5656186
"384.25",12881598.8867217
"384.3",13071041.7219766
"384.35",13266190.8384215
"384.4",13339495.0997368
"384.45",13162683.401926
"384.5",12948438.4391588
"384.55",12977433.6211384
"384.6",13267292.0318292
"384.65",13341804.7375236
"384.7",13145331.4306849
"384.75",13201026.158976
"384.8",13180355.7641893
"384.85",13141848.365252
"384.9",13366897.8557574
"384.95",13348358.496013
"385",13370512.0257268
"385.05",13307247.7215663
"385.1",13248510.8940705
"385.15",13191434.5113068
"385.2",13134259.7906187
"385.25",13404828.9469081
"385.3",13389404.1256117
"385.35",13564135.394972
"385.4",13593548.5440972
"385.45",13197102.1108157
"385.5",13635534.55547
"385.55",13686685.7560045
"385.6",13348990.1380044
"385.65",13458096.776228
"385.7",13691051.6314392
"385.75",13656371.7213081
"385.8",13815640.9618917
"385.85",13607502.9835862
"385.9",13650125.6042305
"385.95",13655246.1414124
"386",13499059.4710916
"386.05",13621288.9705427
"386.1",13602173.4098521
"386.15",13712976.1437113
"386.2",13651301.195492
"386.25",13561154.378597
"386.3",13890677.322017
"386.35",13715611.8387242
"386.4",13512833.1575924
"386.45",13575350.3786313
"386.5",13437312.0032122
"386.55",13780879.3107924
"386.6",13748466.1828723
"386.65",14180859.0263382
"386.7",13571740.2002249
"386.75",13904090.4043774
"386.8",13466195.5903267
"386.85",13703674.0227121
"386.9",13582102.9093418
"386.95",13628718.276461
"387",13686418.8961599
"387.05",13587920.8426543
"387.1",13718365.0546284
"387.15",13606615.1819846
"387.2",13512323.3733782
"387.25",14010204.9645666
"387.3",13530295.053276
"387.35",13909593.7383919
"387.4",13666911.3686053
"387.45",13796045.1782818
"387.5",13822759.5666581
"387.55",13786522.5456976
"387.6",14143007.5176414
"387.65",13739185.0516004
"387.7",13797002.3942991
"387.75",13736150.1385584
"387.8",14043955.309619
"387.85",13744182.6505182
"387.9",13825496.328794
"387.95",14135291.9982802
"388",14002870.5281631
"388.05",13947172.7360023
"388.1",13816520.6665807
"388.15",14166187.2868136
"388.2",14078797.9007451
"388.25",14070252.247575
"388.3",13871024.1979699
"388.35",13842270.1507424
"388.4",13896128.0541153
"388.45",13816008.354344
"388.5",13803051.4070288
"388.55",14114180.303844
"388.6",14122575.9850802
"388.65",14307084.1349397
"388.7",13993897.6168062
"388.75",14228799.4243006
"388.8",13975390.4408348
"388.85",13954607.906248
"388.9",14072085.3266419
"388.95",14092400.0513774
"389",14129382.1811252
"389.05",14077308.3891106
"389.1",14425969.596753
"389.15",13830013.6060307
"389.2",14213258.5507342
"389.25",14163389.2763992
"389.3",14277379.5663359
"389.35",14154303.3335515
"389.4",14292142.2772561
"389.45",14256621.2439437
"389.5",14135113.2798676
"389.55",13882024.6096804
"389.6",14116136.2949522
"389.65",14007868.4781896
"389.7",14319765.2481544
"389.75",14232463.1619684
"389.8",13911010.7334346
"389.85",14378454.4108839
"389.9",14604941.994812
"389.95",14509348.8971985
"390",14492610.0502345
"390.05",14414604.6510726
"390.1",14436644.600862
"390.15",14588842.3321547
"390.2",14592760.6585528
"390.25",14481782.7024926
"390.3",14675849.5556912
"390.35",14347637.5656212
"390.4",14308489.0065758
"390.45",14603865.5240702
"390.5",14154364.0504086
"390.55",14461267.6666417
"390.6",14624067.1276827
"390.65",14608693.7877891
"390.7",14407039.3356177
"390.75",14240723.105471
"390.8",14361348.2289946
"390.85",14420704.2990457
"390.9",14604923.7968386
"390.95",14416837.2055144
"391",14335134.9871663
"391.05",14406221.7644016
"391.1",14413270.6402674
"391.15",14751858.6355666
"391.2",14617232.1520381
"391.25",14795689.4201518
"391.3",14669264.1831047
"391.35",14655895.3861228
"391.4",14527970.9742085
"391.45",14572149.7031196
"391.5",14732157.0757182
"391.55",14536503.6174752
"391.6",14654253.1932493
"391.65",14669972.1006787
"391.7",14595014.23109
"391.75",14664262.6809835
"391.8",14811267.5242532
"391.85",14781054.0830016
"391.9",14569803.5659642
"391.95",14652617.3498514
"392",14756824.8716026
"392.05",14863207.4861725
"392.1",15369385.1791304
"392.15",14541705.9618269
"392.2",14698741.0082004
"392.25",14554101.3621406
"392.3",14698376.6383225
"392.35",14611270.2086267
"392.4",14564911.1095782
"392.45",14617496.8905147
"392.5",14812213.6227049
"392.55",14501646.6864611
"392.6",14690087.0319487
"392.65",14648052.3544905
"392.7",14641532.6026142
"392.75",14965938.7221743
"392.8",14784647.371063
"392.85",14881372.1737449
"392.9",14859657.7187152
"392.95",14866269.9710397
"393",14847207.7390083
"393.05",14703264.4513086
"393.1",14728554.6536925
"393.15",14872731.5197162
"393.2",14744757.4727432
"393.25",14926284.6407767
"393.3",14774313.6326028
"393.35",14819194.6853971
"393.4",14719258.888475
"393.45",15129134.8883801
"393.5",14755800.1380257
"393.55",14756174.3679866
"393.6",14601868.2560326
"393.65",14763607.9147879
"393.7",14783284.8392012
"393.75",14580108.5940878
"393.8",14860785.4988426
"393.85",14714650.1840164
"393.9",14774925.8734741
"393.95",14928122.6417604
"394",14745650.9759709
"394.05",14753405.4002239
"394.1",14762161.3317388
"394.15",15042628.1012656
"394.2",15050046.291025
"394.25",14946965.5439631
"394.3",15093320.1020603
"394.35",15175789.5558846
"394.4",15255983.8896999
"394.45",14923594.1962468
"394.5",15051270.9273621
"394.55",15033485.8609827
"394.6",15337908.2071992
"394.65",14962818.7865563
"394.7",14988362.3305274
"394.75",14954761.1536356
"394.8",15186397.362501
"394.85",14780521.7813438
"394.9",15198412.1527414
"394.95",14926181.5635091
"395",15033915.6732449
"395.05",14973873.6764805
"395.1",14787138.6541896
"395.15",14945909.0141299
"395.2",15138727.0634912
"395.25",15101438.8917092
"395.3",15125893.9540829
"395.35",15150012.8659966
"395.4",15417186.2593093
"395.45",15079987.1881996
"395.5",14806683.7457677
"395.55",15223899.1189679
"395.6",15016148.668773
"395.65",15191874.5074399
"395.7",15406752.3548248
"395.75",14946225.9453741
"395.8",15251204.8087048
"395.85",15072219.2183548
"395.9",15098901.7745003
"395.95",15172349.3415984
"396",15107935.8218252
"396.05",15066717.1351017
"396.1",15107484.7115647
"396.15",15242833.169687
"396.2",15466758.4066056
"396.25",15271382.2143732
"396.3",15417078.6641668
"396.35",15213768.1479192
"396.4",15245037.0194472
"396.45",15064035.3598722
"396.5",15269404.7585044
"396.55",15289160.7293384
"396.6",15522952.4962833
"396.65",15102715.026496
"396.7",15154323.9575843
"396.75",15240854.9240844
"396.8",15350344.8364497
"396.85",15683728.3246645
"396.9",15362247.5714573
"396.95",15203246.3037395
"397",15451547.7761597
"397.05",15242826.2543538
"397.1",15430035.6344596
"397.15",15255473.9015133
"397.2",15188279.3045285
"397.25",15263270.3084646
"397.3",15280851.194553
"397.35",15355531.4760344
"397.4",15267618.5984037
"397.45",15419382.4312415
"397.5",15248290.1300538
"397.55",15328049.444476
"397.6",15204188.0605966
"397.65",15263353.6226066
"397.7",15276562.89053
"397.75",15127300.1119743
"397.8",15347326.9487053
"397.85",15288028.6125098
"397.9",15708246.7730789
"397.95",15647259.7788484
"398",15427378.9481254
"398.05",15525368.4209599
"398.1",15289131.5133052
"398.15",15527020.5404082
"398.2",15238683.6656933
"398.25",15544942.3981354
"398.3",15515683.4281711
"398.35",15252600.3718622
"398.4",15517387.3248714
"398.45",15225859.1627496
"398.5",15374099.5885898
"398.55",15268718.0946372
"398.6",15460035.2777493
"398.65",15871278.6462086
"398.7",15311075.6754699
"398.75",15383273.3764502
"398.8",15516351.0792213
"398.85",15432880.9889536
"398.9",15526258.9519223
"398.95",15416769.2283099
"399",15508678.866953
"399.05",15462028.4783523
"399.1",15600675.8137
"399.15",15394358.0684398
"399.2",15491809.7398395
"399.25",15622772.0452478
"399.3",15659760.0660596
"399.35",15595981.740552
"399.4",15405570.6602414
"399.45",15493036.3421713
"399.5",15607156.6096688
"399.55",15526141.9978324
"399.6",15377375.9998722
"399.65",15502755.7273804
"399.7",15538069.869019
"399.75",15717797.3910673
"399.8",15529226.5427261
"399.85",15613590.7953152
"399.9",15717366.8771004
"399.95",15595894.3956254
"400",15677761.8420087
"400.05",15715822.5178287
"400.1",15733552.1572613
"400.15",15636590.329367
"400.2",15362978.5413268
"400.25",15766265.0281519
"400.3",15807502.8211244
"400.35",15763409.7200308
"400.4",15857993.1805437
"400.45",15690923.3433924
"400.5",15673333.1650793
"400.55",15858050.0346048
"400.6",15858050.0346048
"400.65",15858050.0346021
"400.7",15794859.5393836
"400.75",15794859.5393836
"400.8",15882417.6826617
"400.85",15910805.0395467
"400.9",15910805.0395467
"400.95",15910805.0395467
"401",15961640.9462197
"401.05",15908987.1995534
"401.1",15874402.7734648
"401.15",15760059.6009018
"401.2",15729677.5624644
"401.25",15734442.8747943
"401.3",15637092.4115197
"401.35",15690985.6074066
"401.4",15773411.7184522
"401.45",15826564.8619462
"401.5",15712339.7570026
"401.55",15674743.3233963
"401.6",15859874.1370461
"401.65",15654610.5649029
"401.7",15743774.1314666
"401.75",15806682.4212931
"401.8",15652105.8404162
"401.85",15532895.3983513
"401.9",15911989.5589466
"401.95",15609650.8091564
"402",15901252.7346055
"402.05",15841341.7981601
"402.1",15814128.2473975
"402.15",15853434.0301864
"402.2",15597868.1504878
"402.25",15858505.9889548
"402.3",15624526.7208093
"402.35",15925858.368752
"402.4",15775371.4551561
"402.45",15855055.4525722
"402.5",15754401.6633691
"402.55",15895727.7025582
"402.6",15967425.2119894
"402.65",15886193.0554315
"402.7",15897543.8524461
"402.75",15941611.5535542
"402.8",16013167.9952983
"402.85",15945293.6531363
"402.9",15867343.2883478
"402.95",16037084.3682787
"403",15979699.1249095
"403.05",16000855.0852297
"403.1",15982863.0250203
"403.15",15959190.1281705
"403.2",15846531.5613466
"403.25",15968079.4727423
"403.3",16055494.5665039
"403.35",15908853.2847161
"403.4",15874909.1682269
"403.45",16053701.8447385
"403.5",15841138.5632046
"403.55",15684935.994522
"403.6",15844173.3253286
"403.65",15762857.8578446
"403.7",15892855.6377553
"403.75",15957725.1068762
"403.8",16152411.5975133
"403.85",16154326.4259135
"403.9",15806107.6429871
"403.95",16158015.0340576
"404",16025050.8050908
"404.05",16031500.886176
"404.1",16075575.6596941
"404.15",16021127.5367586
"404.2",16057204.584449
"404.25",16122525.0529118
"404.3",15975538.3689143
"404.35",15932673.6509197
"404.4",16155441.5091214
"404.45",16023170.6828005
"404.5",15948153.6975105
"404.55",16020263.5211175
"404.6",16097464.5256837
"404.65",16147323.614172
"404.7",16238765.73928
"404.75",16111356.7847958
"404.8",16092016.01434
"404.85",16293038.8129734
"404.9",16070528.8514986
"404.95",16082246.2281899
"405",15989215.941687
"405.05",16108911.6669376
"405.1",15998293.8467855
"405.15",16202493.0845578
"405.2",16176816.327318
"405.25",15995217.1118625
"405.3",16029991.1694926
"405.35",16028665.9052161
"405.4",16003288.6503672
"405.45",15958442.4625631
"405.5",16210222.4382299
"405.55",16228693.4339383
"405.6",16344359.8791755
"405.65",16040279.7909925
"405.7",16236503.6446594
"405.75",16086456.863108
"405.8",16108786.1427102
"405.85",15950444.3941579
"405.9",16372184.8146017
"405.95",16130521.2417568
"406",16358902.4320512
"406.05",16410838.4851217
"406.1",16095730.3650435
"406.15",16174762.8291596
"406.2",16231144.610459
"406.25",16339517.8436543
"406.3",16481811.4796667
"406.35",16028860.7952655
"406.4",16536824.7405148
"406.45",16285032.1622669
"406.5",16156420.7287269
"406.55",16459214.6225649
"406.6",16075781.9750662
"406.65",16266097.3042289
"406.7",16119755.6551047
"406.75",16152286.5258088
"406.8",16315769.2224096
"406.85",16254937.1004607
"406.9",16075302.442541
"406.95",16367579.4445418
"407",16476744.4485833
"407.05",16335186.2830414
"407.1",16230440.6074971
"407.15",16166559.4688357
"407.2",16155641.6998522
"407.25",16367942.5713823
"407.3",16419294.6103598
"407.35",16173606.4136603
"407.4",16170156.3150755
"407.45",16323785.1050443
"407.5",16128626.9343442
"407.55",16398310.8129162
"407.6",16290605.2873431
"407.65",16421120.8480593
"407.7",16316487.1617396
"407.75",16309983.6169488
"407.8",16295029.3163941
"407.85",16094440.7945605
"407.9",16218161.1681411
"407.95",16168906.4766666
"408",16337610.8875817
"408.05",16095682.0478606
"408.1",16453976.7527873
"408.15",16212324.3675285
"408.2",16405902.6290159
"408.25",16447739.0914961
"408.3",16045965.0032948
"408.35",16269335.4216536
"408.4",16437446.7593914
"408.45",16127376.8944065
"408.5",16253471.2154012
"408.55",16213516.4595203
"408.6",16206628.8360271
"408.65",16478192.6719373
"408.7",16587035.9669254
"408.75",16466546.1026483
"408.8",16483705.7992026
"408.85",16489788.9036394
"408.9",16496229.4733708
"408.95",16496076.6324578
"409",16304454.6298218
"409.05",16232535.1371918
"409.1",16504783.6902753
"409.15",16482750.1052137
"409.2",16317056.8987006
"409.25",16395484.9353273
"409.3",16212615.4787781
"409.35",16416003.0830813
"409.4",16364301.7628786
"409.45",16415625.9314539
"409.5",16676104.1956012
"409.55",16429263.6036253
"409.6",16531876.0358039
"409.65",16432040.0664346
"409.7",16465386.8511994
"409.75",16509335.5645268
"409.8",16604541.9090107
"409.85",16466194.3512851
"409.9",16323238.9839569
"409.95",16547370.3293558
"410",16339661.7260129
"410.05",16560624.0683576
"410.1",16386768.5472708
"410.15",16500034.2512599
"410.2",16526667.1026979
"410.25",16464677.734574
"410.3",16523681.3908812
"410.35",16473392.0407299
"410.4",16489991.8597998
"410.45",16352666.7905023
"410.5",16655145.645594
"410.55",16644310.1094486
"410.6",16514789.8407598
"410.65",16507331.7306912
"410.7",16718101.2947379
"410.75",16427690.2506921
"410.8",16510454.5397307
"410.85",16450858.0707899
"410.9",16419799.0837101
"410.95",16724252.3522857
"411",16291595.7013087
"411.05",16475403.9382567
"411.1",16727254.5701162
"411.15",16375279.6253799
"411.2",16126527.4406401
"411.25",16666764.3333173
"411.3",16398090.2200422
"411.35",16412116.1795483
"411.4",16592786.6703725
"411.45",16600846.2455849
"411.5",16613236.8662582
"411.55",16711145.1763569
"411.6",16700508.456872
"411.65",16450311.6662658
"411.7",16361544.1479002
"411.75",16727626.021294
"411.8",16611635.064967
"411.85",16428172.0177135
"411.9",16486870.9667746
"411.95",16534178.7977842
"412",16446331.2056092
"412.05",16699139.1480383
"412.1",16450018.244946
"412.15",16721516.1939516
"412.2",16779923.4267253
"412.25",16517559.3463551
"412.3",16664349.6267451
"412.35",16689606.2087831
"412.4",16692610.9622741
"412.45",16429162.6207548
"412.5",16555112.2693907
"412.55",16668752.8633733
"412.6",16598217.0355277
"412.65",16584971.3975008
"412.7",16733765.6789508
"412.75",16715279.1733316
"412.8",16466738.285057
"412.85",16344944.343324
"412.9",16641452.397882
"412.95",16780113.7225327
"413",16636534.4968026
"413.05",16703826.5187144
"413.1",16783231.2184802
"413.15",16531009.7487276
"413.2",16629551.4765986
"413.25",16763080.7102674
"413.3",16582647.7088761
"413.35",16583515.2537603
"413.4",16764546.4809053
"413.45",16649773.9870589
"413.5",16618076.0669322
"413.55",16498365.7699392
"413.6",16634516.912669
"413.65",16826657.3914761
"413.7",16723510.4709389
"413.75",16867632.1878951
"413.8",16799782.0800814
"413.85",16748809.0839575
"413.9",16697748.2855676
"413.95",16660893.122335
"414",16554416.869002
"414.05",16880716.3344228
"414.1",16657073.6733545
"414.15",16798682.2654983
"414.2",16464287.7109865
"414.25",16735743.0839419
"414.3",16674724.6404602
"414.35",16485533.7846458
"414.4",16781076.0543881
"414.45",16633737.9377688
"414.5",16600782.4420021
"414.55",16838898.697041
"414.6",16759950.4457066
"414.65",16545671.2974712
"414.7",16961266.7709804
"414.75",16389477.9773545
"414.8",16767353.087197
"414.85",16762969.2447949
"414.9",16829930.3853873
"414.95",16519474.1236897
"415",16670239.2344985
"415.05",16615871.816114
"415.1",16673178.2159186
"415.15",16539741.0111007
"415.2",16643679.721977
"415.25",16790552.2025486
"415.3",16887365.7506757
"415.35",16695166.3274212
"415.4",16916036.0651219
"415.45",16517955.1804621
"415.5",16623374.3274117
"415.55",16933052.0839754
"415.6",16716834.5864135
"415.65",16672142.9522276
"415.7",17035744.4977873
"415.75",16920279.0535377
"415.8",16861388.32872
"415.85",16762297.5956236
"415.9",16897010.0806209
"415.95",16945839.4452372
"416",16703388.7508461
"416.05",16805007.3147483
"416.1",16993455.397398
"416.15",16750194.4854333
"416.2",17314857.7315925
"416.25",17431966.4025952
"416.3",16814354.8420589
"416.35",16808003.1127729
"416.4",17053720.4554713
"416.45",16881478.5445367
"416.5",16914384.3869004
"416.55",16924273.34435
"416.6",16865809.5435694
"416.65",17023455.2601343
"416.7",16963833.2406609
"416.75",16820991.4960571
"416.8",17040614.0340054
"416.85",16992063.4635987
"416.9",16984252.4290813
"416.95",16766796.3685687
"417",16940630.8261515
"417.05",17050659.803489
"417.1",16879969.1369107
"417.15",17196642.668072
"417.2",17185656.2665214
"417.25",16873997.8045736
"417.3",16983001.8684076
"417.35",16974818.8759446
"417.4",16959725.1491672
"417.45",16942765.5037704
"417.5",16888646.0917966
"417.55",16799931.4949375
"417.6",16826881.6981919
"417.65",16906087.5774789
"417.7",16736743.1781978
"417.75",16961113.5262944
"417.8",17046225.2864442
"417.85",16909033.9787134
"417.9",17155403.4447694
"417.95",16811840.6416406
"418",16678305.2686186
"418.05",16844165.2928592
"418.1",17050682.433819
"418.15",16826727.666145
"418.2",16851986.2205545
"418.25",17001080.347956
"418.3",16839337.4938468
"418.35",17110152.7620405
"418.4",17034455.147949
"418.45",17025012.2507876
"418.5",17059392.8215398
"418.55",17019085.1928598
"418.6",17261473.0925108
"418.65",17228331.9645015
"418.7",17107913.5037527
"418.75",17104342.9170364
"418.8",17161525.6998407
"418.85",16913958.1332894
"418.9",17218125.9463836
"418.95",16965668.750059
"419",17061371.1295166
"419.05",16958199.6091638
"419.1",16999533.4706834
"419.15",16966959.4780264
"419.2",16954845.9582931
"419.25",17186168.5448589
"419.3",17038441.4000286
"419.35",17084344.6352746
"419.4",17054234.1764158
"419.45",16850908.8992615
"419.5",17183728.0585365
"419.55",17186212.7746981
"419.6",16960454.7064891
"419.65",16972599.1238448
"419.7",17330324.1193463
"419.75",17221442.933049
"419.8",16905316.0004768
"419.85",17337276.2319053
"419.9",17184652.6128356
"419.95",17130284.7507364
"420",17191629.800256
"420.05",17186149.0159898
"420.1",17185809.644477
"420.15",17027995.5330845
"420.2",17023899.4480485
"420.25",17041819.3934574
"420.3",16947189.043952
"420.35",17236683.8097165
"420.4",17146152.4972792
"420.45",17149069.4553987
"420.5",17087793.5465911
"420.55",17021358.5026262
"420.6",17165002.6309277
"420.65",17045963.5070537
"420.7",17172931.5782973
"420.75",17102646.8710479
"420.8",17031521.4706832
"420.85",16995735.6667441
"420.9",17112756.6340375
"420.95",17216612.6309066
"421",16929500.6238431
"421.05",17026394.3274839
"421.1",17149493.8995033
"421.15",17496767.480386
"421.2",17209994.6083296
"421.25",17283256.7877915
"421.3",16983454.6173346
"421.35",17330795.7725825
"421.4",17242624.1579065
"421.45",17368178.1245794
"421.5",17012358.6801024
"421.55",17371629.5624445
"421.6",17107672.3883929
"421.65",17114062.6070174
"421.7",17120581.2965215
"421.75",17371494.3430847
"421.8",17281864.4455284
"421.85",17344446.4825633
"421.9",17301445.321682
"421.95",17141706.482416
"422",17033056.0958279
"422.05",17410010.8254326
"422.1",17161716.2808366
"422.15",17186770.8725018
"422.2",17448429.0988851
"422.25",17279864.9297905
"422.3",17295002.5266378
"422.35",16948252.6497242
"422.4",17504424.8674756
"422.45",17310548.8015951
"422.5",17279537.4639835
"422.55",17078684.3914312
"422.6",17243795.9827147
"422.65",17383934.8002944
"422.7",17222774.1222777
"422.75",17264291.7568486
"422.8",17247894.3920941
"422.85",17241001.043737
"422.9",17272782.8251029
"422.95",17242750.0818721
"423",17096394.0244169
"423.05",17230360.5566886
"423.1",17189644.2566188
"423.15",17234632.9319137
"423.2",17068354.5565755
"423.25",17277505.7710033
"423.3",17191214.4869416
"423.35",17092089.6438832
"423.4",17206410.1173265
"423.45",17094291.8471498
"423.5",17210406.5538226
"423.55",17277784.1420056
"423.6",17300054.9373888
"423.65",17300455.0482114
"423.7",17093998.1322932
"423.75",17161699.2192205
"423.8",17150382.1093627
"423.85",17080674.674116
"423.9",17159601.7570374
"423.95",17448747.7642202
"424",17227775.1608178
"424.05",17395978.9665411
"424.1",17285903.6298043
"424.15",17202823.6950267
"424.2",17424138.0547277
"424.25",17469780.0227115
"424.3",17295651.3862313
"424.35",17397634.6557643
"424.4",17284605.1818471
"424.45",17327089.2406566
"424.5",17066956.7914716
"424.55",17151727.44324
"424.6",17507737.3578985
"424.65",17527438.790992
"424.7",17228846.562208
"424.75",17195849.6032126
"424.8",17372305.9105269
"424.85",17233508.0379851
"424.9",17363834.2423895
"424.95",17451112.1255946
"425",17420270.8481937
"425.05",17536256.8750742
"425.1",17234660.3272799
"425.15",17310741.7957396
"425.2",17546424.4050005
"425.25",17421258.9239253
"425.3",17346994.7264775
"425.35",17353558.10984
"425.4",17253783.4312053
"425.45",17373931.7312397
"425.5",17387125.476968
"425.55",17371115.0622405
"425.6",17404801.4807138
"425.65",17431130.2331935
"425.7",17369593.9599013
"425.75",17254959.4569828
"425.8",17332605.6525827
"425.85",17401938.4358631
"425.9",17360346.1812003
"425.95",17302807.4872818
"426",17412402.1378796
"426.05",17181820.1308631
"426.1",17522345.142308
"426.15",17339994.4010601
"426.2",17444622.9656245
"426.25",17391108.2575799
"426.3",17218875.7706292
"426.35",17412604.1392226
"426.4",17416960.9047912
"426.45",17308879.9055478
"426.5",17111664.6211105
"426.55",17521139.3082628
"426.6",17431910.2594509
"426.65",17372524.3770093
"426.7",17626676.2493706
"426.75",17518365.7496147
"426.8",17343619.7372689
"426.85",17550656.9145246
"426.9",17314118.7354845
"426.95",17386356.3975612
"427",17599163.7094472
"427.05",17439295.569414
"427.1",17092364.0620733
"427.15",17404323.5816753
"427.2",17400393.5801393
"427.25",17223457.3493263
"427.3",17487380.0851876
"427.35",17468755.9136051
"427.4",17678108.3545383
"427.45",17358311.060113
"427.5",17317144.0674003
"427.55",17423097.4374134
"427.6",17502535.714625
"427.65",17623355.0941926
"427.7",17479686.7728226
"427.75",17455545.5820629
"427.8",17479647.8414436
"427.85",17298463.1072302
"427.9",17397359.3294479
"427.95",17278546.7810226
"428",17401172.5488942
"428.05",17240200.3850055
"428.1",17531181.6360217
"428.15",17496433.0016138
"428.2",17633710.1077749
"428.25",17554951.6818921
"428.3",17419449.6134061
"428.35",17530044.0557603
"428.4",17361561.5947081
"428.45",17299456.9529448
"428.5",17405161.457756
"428.55",17421795.5376825
"428.6",17327279.7360074
"428.65",17771159.0755337
"428.7",17299133.7443424
"428.75",17319431.8952723
"428.8",17386552.8306368
"428.85",17414247.8734096
"428.9",17361156.7700943
"428.95",17372350.6688467
"429",17235042.5079668
"429.05",17401122.9086604
"429.1",17479288.6495429
"429.15",17674055.2207441
"429.2",17565903.4239287
"429.25",17574940.1779577
"429.3",17479656.0469166
"429.35",17482457.8754687
"429.4",17441875.0056931
"429.45",17534553.2275708
"429.5",17394421.5823783
"429.55",17338812.327755
"429.6",17777463.4254813
"429.65",17603379.9336756
"429.7",17947202.3426397
"429.75",17424803.1421594
"429.8",17575735.0656043
"429.85",17418787.7950318
"429.9",17594604.8625125
"429.95",17457006.7220855
"430",17643620.082513
"430.05",17594698.2633611
"430.1",17574659.2322857
"430.15",17640085.9903301
"430.2",17348092.3141671
"430.25",17532530.0620573
"430.3",17588451.9983743
"430.35",17373910.1710202
"430.4",17592335.562372
"430.45",17504760.6146689
"430.5",17734497.2702296
"430.55",17466382.284485
"430.6",17379979.5046759
"430.65",17664253.7932194
"430.7",17390785.344673
"430.75",17348105.1826165
"430.8",17582762.2239518
"430.85",17762019.9354798
"430.9",17378171.9547075
"430.95",17715588.454663
"431",17923322.5810224
"431.05",17646263.0513467
"431.1",17579384.6459093
"431.15",17531621.6265028
"431.2",17292545.9187199
"431.25",17368153.5410702
"431.3",17486792.2036077
"431.35",17609945.2483574
"431.4",17593998.5560982
"431.45",17699367.2858493
"431.5",17596336.5681084
"431.55",17545691.4844861
"431.6",17573275.9263552
"431.65",17692832.3537437
"431.7",17731198.0004229
"431.75",17607724.5400193
"431.8",17803308.7830403
"431.85",17720822.1228159
"431.9",17533713.4895212
"431.95",17598727.81067
"432",17513603.2470626
"432.05",17739486.8693162
"432.1",17614055.5084406
"432.15",17699726.356395
"432.2",17971716.6077117
"432.25",17792183.332623
"432.3",17484410.8134687
"432.35",17879254.8105501
"432.4",17713105.9709828
"432.45",17608518.9413074
"432.5",17611566.1968079
"432.55",17574219.8031282
"432.6",17609953.0125966
"432.65",17764632.1068172
"432.7",17698648.2325907
"432.75",17882738.1853099
"432.8",17604756.5055896
"432.85",17451198.6506183
"432.9",17672250.603622
"432.95",17465548.0734493
"433",17840208.4183753
"433.05",17792429.8462453
"433.1",17840912.574174
"433.15",17721775.2576151
"433.2",17649069.7260859
"433.25",17894593.0559752
"433.3",17941209.763604
"433.35",17754435.8676667
"433.4",17803040.0012048
"433.45",17583985.1762576
"433.5",17993119.4745265
"433.55",17561416.7614718
"433.6",17537278.1328608
"433.65",17688182.5343204
"433.7",17511807.085596
"433.75",17840027.8756113
"433.8",17778186.4881462
"433.85",17895546.3217807
"433.9",17809719.5138035
"433.95",18101744.8562701
"434",17723487.8740943
"434.05",17943224.4346404
"434.1",17730919.515632
"434.15",17669162.5606167
"434.2",17685921.1584017
"434.25",18005235.9346814
"434.3",17840508.7981307
"434.35",17687645.1821594
"434.4",17874278.3714385
"434.45",17790449.3946816
"434.5",17708770.4414986
"434.55",17685730.0499181
"434.6",17906893.2270982
"434.65",17625928.3453877
"434.7",17636554.5292492
"434.75",17736501.6598973
"434.8",17868354.2019027
"434.85",17664652.4234712
"434.9",17523771.5915406
"434.95",17638568.5789794
"435",17832628.9338265
"435.05",17688882.9400086
"435.1",17830161.6169724
"435.15",18056316.0582265
"435.2",17994103.6117527
"435.25",17800365.3645026
"435.3",17929152.0520691
"435.35",17811277.0851447
"435.4",17923363.0638675
"435.45",17693259.8506383
"435.5",17859105.6771985
"435.55",17665791.3808858
"435.6",17751358.4889958
"435.65",17854113.5157207
"435.7",17866557.6454744
"435.75",17636687.6085742
"435.8",17532449.7856182
"435.85",17832081.9647484
"435.9",17735830.3084587
"435.95",17537526.4766106
"436",17872141.6123129
"436.05",17709354.4566721
"436.1",17730297.8012708
"436.15",17752243.8670306
"436.2",17649797.6835968
"436.25",17791528.8634387
"436.3",17852384.7569945
"436.35",17603633.6890936
"436.4",17617829.7626284
"436.45",17901796.1223647
"436.5",17715756.6512005
